run_id,config_id,protein,split,method,seed,backend,n_energy_evaluations,elapsed_s,method_step,objective_eval,restart,best_energy,best_bitstring,cvar,ca_rmsd_angstrom,ca_rmsd_ensemble_min
cf218f007861d1c9,d0cd1712c1bc,2EVQ,test,vqe,100,direct,103,7.23808479309082,,14,0,-347.9311490710428,10010110101110001001011000,-345.4685808700872,5.583217930321117,5.54601188944489
cf218f007861d1c9,d0cd1712c1bc,2EVQ,test,vqe,100,direct,201,11.948890924453735,,28,0,-348.60718764018054,01101001010010111011001110,-346.70825643219996,3.7656546777687283,3.707269610541041
cf218f007861d1c9,d0cd1712c1bc,2EVQ,test,vqe,100,direct,305,17.047152996063232,,43,0,-350.3446882995332,10000101110101000110001111,-344.23986588292865,6.723544031051125,6.7231947646650605
cf218f007861d1c9,d0cd1712c1bc,2EVQ,test,vqe,100,direct,404,21.900823831558228,,57,0,-350.3446882995332,10000101110101000110001111,-343.9215565110181,6.723544031051125,6.7231947646650605
cf218f007861d1c9,d0cd1712c1bc,2EVQ,test,vqe,100,direct,505,27.09441590309143,,72,0,-352.74255240522353,01111001110000110111110110,-346.3679983130561,6.071921805452906,6.05787760149605
cf218f007861d1c9,d0cd1712c1bc,2EVQ,test,vqe,100,direct,602,31.814191818237305,,86,0,-352.74255240522353,01111001110000110111110110,-332.88229252003214,6.071921805452906,6.05787760149605
cf218f007861d1c9,d0cd1712c1bc,2EVQ,test,vqe,100,direct,707,37.154425859451294,,103,0,-352.74255240522353,01111001110000110111110110,-345.0517321907209,6.071921805452906,6.05787760149605
cf218f007861d1c9,d0cd1712c1bc,2EVQ,test,vqe,100,direct,806,42.04414892196655,,119,0,-352.74255240522353,01111001110000110111110110,-341.28172618669566,6.071921805452906,6.05787760149605
cf218f007861d1c9,d0cd1712c1bc,2EVQ,test,vqe,100,direct,900,46.63980984687805,,132,0,-352.74255240522353,01111001110000110111110110,-342.9123186500244,6.071921805452906,6.05787760149605
cf218f007861d1c9,d0cd1712c1bc,2EVQ,test,vqe,100,direct,1005,51.90505290031433,,147,0,-352.74255240522353,01111001110000110111110110,-337.06985925467063,6.071921805452906,6.05787760149605
cf218f007861d1c9,d0cd1712c1bc,2EVQ,test,vqe,100,direct,1102,56.77494692802429,,161,0,-357.0105596218871,01000001010110110110000011,-340.26163417071,5.235278557708099,5.235278557708099
cf218f007861d1c9,d0cd1712c1bc,2EVQ,test,vqe,100,direct,1204,61.851200103759766,,176,0,-364.2468972705062,01011110101110100110000011,-330.551604101978,5.8290394542493615,5.828236490322154
cf218f007861d1c9,d0cd1712c1bc,2EVQ,test,vqe,100,direct,1301,66.75321984291077,,190,0,-365.71081405172197,01011110011001000110000011,-338.2627451326018,5.563848241002124,5.563848241002124
cf218f007861d1c9,d0cd1712c1bc,2EVQ,test,vqe,100,direct,1404,71.91495203971863,,205,0,-365.77702646152176,01011101011010000110000011,-342.1172759419359,6.34285023292704,6.34285023292704
cf218f007861d1c9,d0cd1712c1bc,2EVQ,test,vqe,100,direct,1500,76.75535082817078,,219,0,-365.77702646152176,01011101011010000110000011,-342.6783936592641,6.34285023292704,6.34285023292704
cf218f007861d1c9,d0cd1712c1bc,2EVQ,test,vqe,100,direct,1520,77.76900577545166,,223,0,-365.77702646152176,01011101011010000110000011,-343.44532309727083,6.34285023292704,6.34285023292704
bbf255f2498abb9d,d0cd1712c1bc,2EVQ,test,vqe,101,direct,106,7.0887932777404785,,15,0,-350.6858049543938,01010011010010001011110100,-344.86356630828686,3.44646234635737,3.3995704463506526
bbf255f2498abb9d,d0cd1712c1bc,2EVQ,test,vqe,101,direct,201,11.922443151473999,,29,0,-350.6858049543938,01010011010010001011110100,-345.14162975098054,3.44646234635737,3.3995704463506526
bbf255f2498abb9d,d0cd1712c1bc,2EVQ,test,vqe,101,direct,302,16.768700122833252,,43,0,-350.6858049543938,01010011010010001011110100,-298.94565097810425,3.44646234635737,3.3995704463506526
bbf255f2498abb9d,d0cd1712c1bc,2EVQ,test,vqe,101,direct,405,21.836539030075073,,57,0,-350.6858049543938,01010011010010001011110100,-335.43686626061356,3.44646234635737,3.3995704463506526
bbf255f2498abb9d,d0cd1712c1bc,2EVQ,test,vqe,101,direct,506,26.96548104286194,,71,0,-350.6858049543938,01010011010010001011110100,-345.6875690955431,3.44646234635737,3.3995704463506526
bbf255f2498abb9d,d0cd1712c1bc,2EVQ,test,vqe,101,direct,603,31.87713599205017,,85,0,-350.6858049543938,01010011010010001011110100,-339.44083221950495,3.44646234635737,3.3995704463506526
bbf255f2498abb9d,d0cd1712c1bc,2EVQ,test,vqe,101,direct,704,37.20699906349182,,100,0,-350.6858049543938,01010011010010001011110100,-326.7137127635133,3.44646234635737,3.3995704463506526
bbf255f2498abb9d,d0cd1712c1bc,2EVQ,test,vqe,101,direct,803,41.982609033584595,,114,0,-350.6858049543938,01010011010010001011110100,-330.7348764056468,3.44646234635737,3.3995704463506526
bbf255f2498abb9d,d0cd1712c1bc,2EVQ,test,vqe,101,direct,900,46.95894002914429,,128,0,-350.6858049543938,01010011010010001011110100,-334.6691062614717,3.44646234635737,3.3995704463506526
bbf255f2498abb9d,d0cd1712c1bc,2EVQ,test,vqe,101,direct,1003,52.071162939071655,,143,0,-350.6858049543938,01010011010010001011110100,-331.4854835818012,3.44646234635737,3.3995704463506526
bbf255f2498abb9d,d0cd1712c1bc,2EVQ,test,vqe,101,direct,1100,56.902820110321045,,157,0,-350.6858049543938,01010011010010001011110100,-329.3325139916376,3.44646234635737,3.3995704463506526
bbf255f2498abb9d,d0cd1712c1bc,2EVQ,test,vqe,101,direct,1203,61.930984020233154,,172,0,-350.6858049543938,01010011010010001011110100,-342.8526176918506,3.44646234635737,3.3995704463506526
bbf255f2498abb9d,d0cd1712c1bc,2EVQ,test,vqe,101,direct,1303,66.65307307243347,,187,0,-350.6858049543938,01010011010010001011110100,-332.1589570283872,3.44646234635737,3.3995704463506526
bbf255f2498abb9d,d0cd1712c1bc,2EVQ,test,vqe,101,direct,1405,71.55083131790161,,202,0,-350.6858049543938,01010011010010001011110100,-343.0618489359087,3.44646234635737,3.3995704463506526
bbf255f2498abb9d,d0cd1712c1bc,2EVQ,test,vqe,101,direct,1504,76.30909323692322,,217,0,-350.6858049543938,01010011010010001011110100,-333.94485454661753,3.44646234635737,3.3995704463506526
bbf255f2498abb9d,d0cd1712c1bc,2EVQ,test,vqe,101,direct,1520,77.1696891784668,,220,0,-352.2030366979801,01110010011000110110100111,-349.3518243120577,8.560482963453406,8.560482963453406
02fc53f52d76f9be,d0cd1712c1bc,2EVQ,test,vqe,102,direct,105,7.014559984207153,,14,0,-356.1460934890425,01100010100000111011110011,-351.803413702888,7.974937454758733,7.974937454758733
02fc53f52d76f9be,d0cd1712c1bc,2EVQ,test,vqe,102,direct,200,11.66131591796875,,28,0,-372.70925799838324,01101101010000111010000011,-355.7470497396804,7.5529528980284235,7.5529528980284235
02fc53f52d76f9be,d0cd1712c1bc,2EVQ,test,vqe,102,direct,300,16.173207998275757,,42,0,-372.70925799838324,01101101010000111010000011,-345.12840908664816,7.5529528980284235,7.5529528980284235
02fc53f52d76f9be,d0cd1712c1bc,2EVQ,test,vqe,102,direct,404,21.32085609436035,,57,0,-372.70925799838324,01101101010000111010000011,-349.2795657559129,7.5529528980284235,7.5529528980284235
02fc53f52d76f9be,d0cd1712c1bc,2EVQ,test,vqe,102,direct,502,25.956192016601562,,72,0,-372.70925799838324,01101101010000111010000011,-346.2787019711955,7.5529528980284235,7.5529528980284235
02fc53f52d76f9be,d0cd1712c1bc,2EVQ,test,vqe,102,direct,601,30.627990007400513,,86,0,-372.70925799838324,01101101010000111010000011,-348.70273756482214,7.5529528980284235,7.5529528980284235
02fc53f52d76f9be,d0cd1712c1bc,2EVQ,test,vqe,102,direct,700,35.68987989425659,,101,0,-372.70925799838324,01101101010000111010000011,-346.8335833235471,7.5529528980284235,7.5529528980284235
02fc53f52d76f9be,d0cd1712c1bc,2EVQ,test,vqe,102,direct,802,41.037903785705566,,117,0,-372.70925799838324,01101101010000111010000011,-349.25340353300805,7.5529528980284235,7.5529528980284235
02fc53f52d76f9be,d0cd1712c1bc,2EVQ,test,vqe,102,direct,900,45.80970597267151,,132,0,-372.70925799838324,01101101010000111010000011,-345.74886307713007,7.5529528980284235,7.5529528980284235
02fc53f52d76f9be,d0cd1712c1bc,2EVQ,test,vqe,102,direct,1007,50.94904184341431,,147,0,-372.70925799838324,01101101010000111010000011,-334.2305170047223,7.5529528980284235,7.5529528980284235
02fc53f52d76f9be,d0cd1712c1bc,2EVQ,test,vqe,102,direct,1101,55.54635787010193,,161,0,-372.70925799838324,01101101010000111010000011,-339.8726774430796,7.5529528980284235,7.5529528980284235
02fc53f52d76f9be,d0cd1712c1bc,2EVQ,test,vqe,102,direct,1207,60.71783804893494,,176,0,-372.70925799838324,01101101010000111010000011,-340.78352537573335,7.5529528980284235,7.5529528980284235
02fc53f52d76f9be,d0cd1712c1bc,2EVQ,test,vqe,102,direct,1301,65.16760897636414,,189,0,-372.70925799838324,01101101010000111010000011,-346.3801940411917,7.5529528980284235,7.5529528980284235
02fc53f52d76f9be,d0cd1712c1bc,2EVQ,test,vqe,102,direct,1400,70.20141100883484,,204,0,-372.70925799838324,01101101010000111010000011,-336.5812889675607,7.5529528980284235,7.5529528980284235
02fc53f52d76f9be,d0cd1712c1bc,2EVQ,test,vqe,102,direct,1507,75.41480803489685,,219,0,-372.70925799838324,01101101010000111010000011,-338.98743890904586,7.5529528980284235,7.5529528980284235
02fc53f52d76f9be,d0cd1712c1bc,2EVQ,test,vqe,102,direct,1520,76.07742309570312,,222,0,-372.70925799838324,01101101010000111010000011,-340.9479164810782,7.5529528980284235,7.5529528980284235
62d51965d2c22d01,d0cd1712c1bc,2EVQ,test,sa,100,classical,100,15.803118228912354,142,,0,-358.2871512329739,10101010011111001011100101,,8.208513982374802,8.208513982374802
62d51965d2c22d01,d0cd1712c1bc,2EVQ,test,sa,100,classical,200,31.73006796836853,286,,0,-360.6747028711172,10100010011010111011111111,,5.9449137548291215,5.933199699228423
62d51965d2c22d01,d0cd1712c1bc,2EVQ,test,sa,100,classical,300,47.175055265426636,444,,0,-370.25988519095597,10010100000010111010000001,,6.760689799118803,6.760689799118803
62d51965d2c22d01,d0cd1712c1bc,2EVQ,test,sa,100,classical,400,62.53557896614075,604,,0,-371.06350160352895,10010110000000110010000001,,3.560513723695685,3.5477145671271484
62d51965d2c22d01,d0cd1712c1bc,2EVQ,test,sa,100,classical,500,77.93276500701904,770,,0,-374.488088160042,01111110000000000010000001,,4.511870520006599,4.495729373023679
62d51965d2c22d01,d0cd1712c1bc,2EVQ,test,sa,100,classical,600,93.1787781715393,953,,0,-374.488088160042,01111110000000000010000001,,4.511870520006599,4.495729373023679
62d51965d2c22d01,d0cd1712c1bc,2EVQ,test,sa,100,classical,700,108.30984807014465,1174,,0,-375.87918823908575,10100010010000111010000001,,7.657044334194061,7.657044334194061
62d51965d2c22d01,d0cd1712c1bc,2EVQ,test,sa,100,classical,800,123.77163600921631,16041,,1,-376.1200378814605,10100010010000111010000011,,7.657044334194061,7.657044334194061
62d51965d2c22d01,d0cd1712c1bc,2EVQ,test,sa,100,classical,900,139.51744508743286,16188,,1,-376.1200378814605,10100010010000111010000011,,7.657044334194061,7.657044334194061
62d51965d2c22d01,d0cd1712c1bc,2EVQ,test,sa,100,classical,1000,155.53115820884705,16349,,1,-376.1200378814605,10100010010000111010000011,,7.657044334194061,7.657044334194061
62d51965d2c22d01,d0cd1712c1bc,2EVQ,test,sa,100,classical,1100,171.1525239944458,16498,,1,-376.1200378814605,10100010010000111010000011,,7.657044334194061,7.657044334194061
62d51965d2c22d01,d0cd1712c1bc,2EVQ,test,sa,100,classical,1200,187.14710521697998,16664,,1,-376.1200378814605,10100010010000111010000011,,7.657044334194061,7.657044334194061
62d51965d2c22d01,d0cd1712c1bc,2EVQ,test,sa,100,classical,1300,203.1826822757721,16825,,1,-376.1200378814605,10100010010000111010000011,,7.657044334194061,7.657044334194061
62d51965d2c22d01,d0cd1712c1bc,2EVQ,test,sa,100,classical,1400,219.06477403640747,16978,,1,-376.1200378814605,10100010010000111010000011,,7.657044334194061,7.657044334194061
62d51965d2c22d01,d0cd1712c1bc,2EVQ,test,sa,100,classical,1500,234.92305207252502,17203,,1,-376.1200378814605,10100010010000111010000011,,7.657044334194061,7.657044334194061
62d51965d2c22d01,d0cd1712c1bc,2EVQ,test,sa,100,classical,1600,250.1035180091858,28274,,1,-376.1200378814605,10100010010000111010000011,,7.657044334194061,7.657044334194061
7438f94433113627,d0cd1712c1bc,2EVQ,test,sa,101,classical,100,15.741612911224365,141,,0,-352.9141953960687,10100001111001110010001101,,6.514088644240989,6.423305780959299
7438f94433113627,d0cd1712c1bc,2EVQ,test,sa,101,classical,200,30.93098282814026,313,,0,-373.27410842292596,10100010101111001010000001,,6.596096307220471,6.596096307220471
7438f94433113627,d0cd1712c1bc,2EVQ,test,sa,101,classical,300,46.598854064941406,465,,0,-373.27410842292596,10100010101111001010000001,,6.596096307220471,6.596096307220471
7438f94433113627,d0cd1712c1bc,2EVQ,test,sa,101,classical,400,965.4686887264252,620,,0,-373.27410842292596,10100010101111001010000001,,6.596096307220471,6.596096307220471
7438f94433113627,d0cd1712c1bc,2EVQ,test,sa,101,classical,500,980.103893995285,761,,0,-373.27410842292596,10100010101111001010000001,,6.596096307220471,6.596096307220471
7438f94433113627,d0cd1712c1bc,2EVQ,test,sa,101,classical,600,994.8118278980255,981,,0,-373.27410842292596,10100010101111001010000001,,6.596096307220471,6.596096307220471
7438f94433113627,d0cd1712c1bc,2EVQ,test,sa,101,classical,700,1009.9299509525299,1303,,0,-373.27410842292596,10100010101111001010000001,,6.596096307220471,6.596096307220471
7438f94433113627,d0cd1712c1bc,2EVQ,test,sa,101,classical,801,1025.2543709278107,16001,,1,-373.27410842292596,10100010101111001010000001,,6.596096307220471,6.596096307220471
7438f94433113627,d0cd1712c1bc,2EVQ,test,sa,101,classical,900,2082.917095899582,16147,,1,-373.27410842292596,10100010101111001010000001,,6.596096307220471,6.596096307220471
7438f94433113627,d0cd1712c1bc,2EVQ,test,sa,101,classical,1000,2097.3528459072113,16291,,1,-373.27410842292596,10100010101111001010000001,,6.596096307220471,6.596096307220471
7438f94433113627,d0cd1712c1bc,2EVQ,test,sa,101,classical,1100,2111.925467967987,16446,,1,-373.27410842292596,10100010101111001010000001,,6.596096307220471,6.596096307220471
7438f94433113627,d0cd1712c1bc,2EVQ,test,sa,101,classical,1200,3073.5910761356354,16595,,1,-373.27410842292596,10100010101111001010000001,,6.596096307220471,6.596096307220471
7438f94433113627,d0cd1712c1bc,2EVQ,test,sa,101,classical,1300,3088.1040461063385,16750,,1,-373.27410842292596,10100010101111001010000001,,6.596096307220471,6.596096307220471
7438f94433113627,d0cd1712c1bc,2EVQ,test,sa,101,classical,1400,3102.5098628997803,16909,,1,-373.27410842292596,10100010101111001010000001,,6.596096307220471,6.596096307220471
7438f94433113627,d0cd1712c1bc,2EVQ,test,sa,101,classical,1500,3116.855392932892,17122,,1,-373.84999516975114,10010110010000111010000001,,7.153602538801481,7.153602538801481
7438f94433113627,d0cd1712c1bc,2EVQ,test,sa,101,classical,1600,3131.1752870082855,17376,,1,-376.1200378814605,10100010010000111010000011,,7.657044334194061,7.657044334194061
a67214eeb5b7eb7e,d0cd1712c1bc,2EVQ,test,sa,102,classical,100,13.872815132141113,152,,0,-370.49266758226435,10100101011111110110000011,,6.263626415289982,6.263626415289982
a67214eeb5b7eb7e,d0cd1712c1bc,2EVQ,test,sa,102,classical,200,27.804624319076538,307,,0,-370.49266758226435,10100101011111110110000011,,6.263626415289982,6.263626415289982
a67214eeb5b7eb7e,d0cd1712c1bc,2EVQ,test,sa,102,classical,300,41.64301109313965,452,,0,-371.8525385855436,10011001011111111010000011,,5.85028180242175,5.85028180242175
a67214eeb5b7eb7e,d0cd1712c1bc,2EVQ,test,sa,102,classical,400,55.732280254364014,612,,0,-375.9078624822248,01000110010010001010000011,,3.9334576178320715,3.9334576178320715
a67214eeb5b7eb7e,d0cd1712c1bc,2EVQ,test,sa,102,classical,500,69.92767310142517,771,,0,-375.9078624822248,01000110010010001010000011,,3.9334576178320715,3.9334576178320715
a67214eeb5b7eb7e,d0cd1712c1bc,2EVQ,test,sa,102,classical,600,84.13439106941223,946,,0,-375.9078624822248,01000110010010001010000011,,3.9334576178320715,3.9334576178320715
a67214eeb5b7eb7e,d0cd1712c1bc,2EVQ,test,sa,102,classical,700,98.7858190536499,1181,,0,-377.67374089493575,10101010010010001010000011,,4.470729764103698,4.470729764103698
a67214eeb5b7eb7e,d0cd1712c1bc,2EVQ,test,sa,102,classical,800,113.62754511833191,16001,,1,-377.67374089493575,10101010010010001010000011,,4.470729764103698,4.470729764103698
a67214eeb5b7eb7e,d0cd1712c1bc,2EVQ,test,sa,102,classical,900,128.83711409568787,16133,,1,-377.67374089493575,10101010010010001010000011,,4.470729764103698,4.470729764103698
a67214eeb5b7eb7e,d0cd1712c1bc,2EVQ,test,sa,102,classical,1000,144.05509901046753,16305,,1,-377.67374089493575,10101010010010001010000011,,4.470729764103698,4.470729764103698
a67214eeb5b7eb7e,d0cd1712c1bc,2EVQ,test,sa,102,classical,1100,159.2568130493164,16441,,1,-377.67374089493575,10101010010010001010000011,,4.470729764103698,4.470729764103698
a67214eeb5b7eb7e,d0cd1712c1bc,2EVQ,test,sa,102,classical,1200,174.698970079422,16588,,1,-377.67374089493575,10101010010010001010000011,,4.470729764103698,4.470729764103698
a67214eeb5b7eb7e,d0cd1712c1bc,2EVQ,test,sa,102,classical,1300,189.96008920669556,16753,,1,-377.67374089493575,10101010010010001010000011,,4.470729764103698,4.470729764103698
a67214eeb5b7eb7e,d0cd1712c1bc,2EVQ,test,sa,102,classical,1400,205.40254592895508,16944,,1,-377.67374089493575,10101010010010001010000011,,4.470729764103698,4.470729764103698
a67214eeb5b7eb7e,d0cd1712c1bc,2EVQ,test,sa,102,classical,1500,220.72745013237,17135,,1,-377.67374089493575,10101010010010001010000011,,4.470729764103698,4.470729764103698
a67214eeb5b7eb7e,d0cd1712c1bc,2EVQ,test,sa,102,classical,1586,233.99430918693542,32000,,1,-377.67374089493575,10101010010010001010000011,,4.470729764103698,4.470729764103698
ff27f0ab369628aa,d0cd1712c1bc,2EVQ,test,cem,100,classical,100,9.203587055206299,14,,0,-352.5407956998059,01101001110000111011011101,,6.26504722696215,6.26504722696215
ff27f0ab369628aa,d0cd1712c1bc,2EVQ,test,cem,100,classical,200,16.871612787246704,58,,0,-361.62008566609154,10101001010010111011110111,,3.8375192526397592,3.7855058757559954
ff27f0ab369628aa,d0cd1712c1bc,2EVQ,test,cem,100,classical,302,27.253062963485718,169,,0,-361.62008566609154,10101001010010111011110111,,3.8375192526397592,3.7855058757559954
ff27f0ab369628aa,d0cd1712c1bc,2EVQ,test,cem,100,classical,400,39.41564393043518,388,,0,-361.62008566609154,10101001010010111011110111,,3.8375192526397592,3.7855058757559954
ff27f0ab369628aa,d0cd1712c1bc,2EVQ,test,cem,100,classical,500,53.18571591377258,686,,0,-361.62008566609154,10101001010010111011110111,,3.8375192526397592,3.7855058757559954
ff27f0ab369628aa,d0cd1712c1bc,2EVQ,test,cem,100,classical,600,66.30966711044312,1086,,0,-361.62008566609154,10101001010010111011110111,,3.8375192526397592,3.7855058757559954
ff27f0ab369628aa,d0cd1712c1bc,2EVQ,test,cem,100,classical,700,77.41013097763062,1205,,0,-361.62008566609154,10101001010010111011110111,,3.8375192526397592,3.7855058757559954
ff27f0ab369628aa,d0cd1712c1bc,2EVQ,test,cem,100,classical,800,90.11340999603271,1415,,0,-361.62008566609154,10101001010010111011110111,,3.8375192526397592,3.7855058757559954
ff27f0ab369628aa,d0cd1712c1bc,2EVQ,test,cem,100,classical,900,103.56352210044861,1812,,0,-361.62008566609154,10101001010010111011110111,,3.8375192526397592,3.7855058757559954
ff27f0ab369628aa,d0cd1712c1bc,2EVQ,test,cem,100,classical,1001,117.4730110168457,2305,,0,-361.62008566609154,10101001010010111011110111,,3.8375192526397592,3.7855058757559954
ff27f0ab369628aa,d0cd1712c1bc,2EVQ,test,cem,100,classical,1100,132.14015007019043,3029,,0,-361.62008566609154,10101001010010111011110111,,3.8375192526397592,3.7855058757559954
ff27f0ab369628aa,d0cd1712c1bc,2EVQ,test,cem,100,classical,1200,147.20399475097656,3876,,0,-361.62008566609154,10101001010010111011110111,,3.8375192526397592,3.7855058757559954
ff27f0ab369628aa,d0cd1712c1bc,2EVQ,test,cem,100,classical,1211,148.87080192565918,4000,,0,-361.62008566609154,10101001010010111011110111,,3.8375192526397592,3.7855058757559954
0d746ca44842f618,d0cd1712c1bc,2EVQ,test,cem,101,classical,101,9.037919044494629,15,,0,-354.756649029206,10110101011010001010001101,,7.456305084709523,7.456305084709523
0d746ca44842f618,d0cd1712c1bc,2EVQ,test,cem,101,classical,200,16.169915914535522,54,,0,-361.03757918252336,10011001010010001010001101,,4.828165234882247,4.828165234882247
0d746ca44842f618,d0cd1712c1bc,2EVQ,test,cem,101,classical,300,25.493123769760132,134,,0,-364.9955823652599,10101010010010001010001111,,4.470729764103698,4.470729764103698
0d746ca44842f618,d0cd1712c1bc,2EVQ,test,cem,101,classical,400,34.520166873931885,218,,0,-375.35574821753323,10101001010010001010000011,,4.852644097953452,4.852644097953452
0d746ca44842f618,d0cd1712c1bc,2EVQ,test,cem,101,classical,500,44.86141896247864,352,,0,-375.35574821753323,10101001010010001010000011,,4.852644097953452,4.852644097953452
0d746ca44842f618,d0cd1712c1bc,2EVQ,test,cem,101,classical,600,56.38983869552612,538,,0,-377.67374089493575,10101010010010001010000011,,4.470729764103698,4.470729764103698
0d746ca44842f618,d0cd1712c1bc,2EVQ,test,cem,101,classical,700,69.12631869316101,832,,0,-377.67374089493575,10101010010010001010000011,,4.470729764103698,4.470729764103698
0d746ca44842f618,d0cd1712c1bc,2EVQ,test,cem,101,classical,800,83.21644377708435,1283,,0,-377.67374089493575,10101010010010001010000011,,4.470729764103698,4.470729764103698
0d746ca44842f618,d0cd1712c1bc,2EVQ,test,cem,101,classical,900,94.80892491340637,1581,,0,-377.67374089493575,10101010010010001010000011,,4.470729764103698,4.470729764103698
0d746ca44842f618,d0cd1712c1bc,2EVQ,test,cem,101,classical,1000,107.29928088188171,1763,,0,-377.67374089493575,10101010010010001010000011,,4.470729764103698,4.470729764103698
0d746ca44842f618,d0cd1712c1bc,2EVQ,test,cem,101,classical,1100,120.9109718799591,2083,,0,-377.67374089493575,10101010010010001010000011,,4.470729764103698,4.470729764103698
0d746ca44842f618,d0cd1712c1bc,2EVQ,test,cem,101,classical,1200,133.69904589653015,2472,,0,-377.67374089493575,10101010010010001010000011,,4.470729764103698,4.470729764103698
0d746ca44842f618,d0cd1712c1bc,2EVQ,test,cem,101,classical,1300,148.00127696990967,3057,,0,-377.67374089493575,10101010010010001010000011,,4.470729764103698,4.470729764103698
0d746ca44842f618,d0cd1712c1bc,2EVQ,test,cem,101,classical,1400,162.53048181533813,3892,,0,-377.67374089493575,10101010010010001010000011,,4.470729764103698,4.470729764103698
0d746ca44842f618,d0cd1712c1bc,2EVQ,test,cem,101,classical,1418,165.15337586402893,4000,,0,-377.67374089493575,10101010010010001010000011,,4.470729764103698,4.470729764103698
5dc902ea743498ba,d0cd1712c1bc,2EVQ,test,cem,102,classical,100,9.188813924789429,12,,0,-352.0611790067083,10010110011100011111110100,,4.826056579533933,4.775536050469508
5dc902ea743498ba,d0cd1712c1bc,2EVQ,test,cem,102,classical,200,16.96095895767212,55,,0,-356.3900740829276,10011010011100110111110101,,7.3011251009749625,7.3011251009749625
5dc902ea743498ba,d0cd1712c1bc,2EVQ,test,cem,102,classical,300,28.543515920639038,227,,0,-357.9948824889027,10011010010000110111110101,,5.874746433254775,5.866507428019747
5dc902ea743498ba,d0cd1712c1bc,2EVQ,test,cem,102,classical,402,40.51971197128296,420,,0,-357.9948824889027,10011010010000110111110101,,5.874746433254775,5.866507428019747
5dc902ea743498ba,d0cd1712c1bc,2EVQ,test,cem,102,classical,500,50.19053387641907,513,,0,-357.9948824889027,10011010010000110111110101,,5.874746433254775,5.866507428019747
5dc902ea743498ba,d0cd1712c1bc,2EVQ,test,cem,102,classical,600,62.69534397125244,701,,0,-357.9948824889027,10011010010000110111110101,,5.874746433254775,5.866507428019747
5dc902ea743498ba,d0cd1712c1bc,2EVQ,test,cem,102,classical,700,75.85581088066101,933,,0,-357.9948824889027,10011010010000110111110101,,5.874746433254775,5.866507428019747
5dc902ea743498ba,d0cd1712c1bc,2EVQ,test,cem,102,classical,800,84.2693510055542,1002,,0,-360.0162380531276,10100010011111000111110111,,5.668592947715149,5.658953559004765
5dc902ea743498ba,d0cd1712c1bc,2EVQ,test,cem,102,classical,900,97.30348491668701,1172,,0,-360.0162380531276,10100010011111000111110111,,5.668592947715149,5.658953559004765
5dc902ea743498ba,d0cd1712c1bc,2EVQ,test,cem,102,classical,1000,109.39582705497742,1382,,0,-360.0162380531276,10100010011111000111110111,,5.668592947715149,5.658953559004765
5dc902ea743498ba,d0cd1712c1bc,2EVQ,test,cem,102,classical,1100,123.39413690567017,1705,,0,-360.0162380531276,10100010011111000111110111,,5.668592947715149,5.658953559004765
5dc902ea743498ba,d0cd1712c1bc,2EVQ,test,cem,102,classical,1200,137.78450679779053,2251,,0,-360.0162380531276,10100010011111000111110111,,5.668592947715149,5.658953559004765
5dc902ea743498ba,d0cd1712c1bc,2EVQ,test,cem,102,classical,1300,152.46281790733337,2869,,0,-360.0162380531276,10100010011111000111110111,,5.668592947715149,5.658953559004765
5dc902ea743498ba,d0cd1712c1bc,2EVQ,test,cem,102,classical,1400,167.4941349029541,3579,,0,-360.0162380531276,10100010011111000111110111,,5.668592947715149,5.658953559004765
5dc902ea743498ba,d0cd1712c1bc,2EVQ,test,cem,102,classical,1447,174.3129768371582,4000,,0,-360.0162380531276,10100010011111000111110111,,5.668592947715149,5.658953559004765
